registro_id,persona_id,nombre_apellido,area,lider_responsable,proyecto_id,proyecto_nombre,categoria_proyecto,fecha,tiempo_horas,fuente,estado,observaciones
3bc402b2-b499-4950-9095-cb88db3d63aa,PER-0020,Sebastián Silva,Recursos Humanos,Laura Ospina,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2025-03-18,22.23,Smartsheet,pendiente,Parcialmente ejecutado
b6bc03c9-403b-4ffc-950c-9f856248c8f9,PER-0013,Santiago González,Administrativo,Paola Herrera,PRJ-2025-030,Automatización Revisión,mantenimiento,2024-10-08,2.72,Smartsheet,pendiente,Parcialmente ejecutado
21a06cc3-6cfd-4f2e-9b73-091b00d208c9,PER-0033,Marcela Sánchez,Soporte,Miguel Ríos,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2024-12-13,9.12,Smartsheet,confirmado,Atraso menor
8645dbeb-b2fa-42cb-b610-ce81594244cf,PER-0057,Tatiana Ríos,Desarrollo,Juliana Torres,PRJ-2025-024,Infraestructura Cloud Piloto,evolutivo,2025-01-18,15.62,Smartsheet,rechazado,Revisión pendiente
4159d4bb-da84-4fc8-a917-abdf5ecbd8d2,PER-0095,Marcela González,Calidad,Andrea Salcedo,PRJ-2025-051,Seguridad Implementación,administrativo,2024-09-03,12.49,Smartsheet,rechazado,
87b1ece0-f34d-4203-8165-e34af12c2b19,PER-0112,Diana Muñoz,Desarrollo,Juliana Torres,PRJ-2025-030,Automatización Revisión,mantenimiento,2025-04-08,3.99,Smartsheet,pendiente,Sin novedad
c2434bbd-4514-4987-91d4-d2cae71a49b6,PER-0099,Tatiana Vargas,Desarrollo,Juliana Torres,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2024-08-11,0.98,Smartsheet,confirmado,Atraso menor
54406403-af50-47a5-86f6-28b12cd6eaf3,PER-0061,Adriana Ríos,Operaciones,Carlos Mendoza,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2025-03-24,4.76,Smartsheet,pendiente,Bloqueado por dependencia
41c03456-5f36-4591-8c4a-aa4919122c9f,PER-0007,Ximena García,Investigación,Natalia Duarte,PRJ-2025-014,Transformación Digital Implementación,proyecto,2024-05-12,59.75,Smartsheet,confirmado,
c6aacc18-e47a-404b-b38f-fc794ffa760c,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-029,Análisis de Datos Fase II,experimento,2024-12-01,5.52,Smartsheet,confirmado,Atraso menor
3c1d1354-3f22-4a1b-9010-5a16f41e7051,PER-0026,Melissa Ramírez,Desarrollo,Juliana Torres,PRJ-2025-023,Mejora Continua Revisión,proyecto,2024-12-01,4.52,Smartsheet,confirmado,Bloqueado por dependencia
c991e531-bd64-4f87-9955-ed3194fbe1e5,PER-0010,Héctor Torres,Infraestructura,Diego Castillo,PRJ-2025-047,Análisis de Datos Piloto,otros,2025-04-07,1.58,Smartsheet,pendiente,
f3e585d2-4db2-49ac-9bf0-e6942aef11e3,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-030,Automatización Revisión,mantenimiento,2024-07-15,2.87,Smartsheet,corregido,Atraso menor
4b7c6500-887d-4a38-8c12-bee7a62f5f12,PER-0082,Iván Sánchez,Investigación,Natalia Duarte,PRJ-2025-029,Análisis de Datos Fase II,experimento,2025-03-24,22.24,Smartsheet,confirmado,
20dfa34a-c2a4-4187-9157-7f5cd31cffdf,PER-0045,Sofía Sánchez,Soporte,Miguel Ríos,PRJ-2025-014,Transformación Digital Implementación,administrativo,2024-08-06,116.38,Smartsheet,rechazado,Parcialmente ejecutado
c6715703-e3a3-445b-9315-779a7dd2ee3e,PER-0053,Ximena Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-027,Transformación Digital Fase I,mantenimiento,2024-10-28,4.57,Smartsheet,confirmado,
8a546512-662a-4f06-8ac0-fd5f0ef7438a,PER-0077,Iván González,Investigación,Natalia Duarte,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2025-02-02,2.64,Smartsheet,corregido,OK
11b71f7b-df30-498b-94eb-d4cf1c7bf6cb,PER-0012,Germán Vargas,Soporte,Miguel Ríos,PRJ-2025-052,Transformación Digital Fase I,administrativo,2024-06-23,0.62,Smartsheet,confirmado,Revisión pendiente
599b3cd1-0619-450f-8a3a-4fd85b1aa49f,PER-0086,Luis López,Investigación,Natalia Duarte,PRJ-2025-019,Optimización Procesos Expansión,evolutivo,2024-12-02,6.33,Smartsheet,confirmado,Parcialmente ejecutado
cd6415ce-7aee-408f-a4ae-a4e04f9080c2,PER-0053,Ximena Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2025-03-27,137.46,Smartsheet,confirmado,Sin novedad
42e63452-d9ee-4021-a383-74c4747845f5,PER-0087,Sofía Martínez,Calidad,Andrea Salcedo,PRJ-2025-016,Seguridad Piloto,soporte,2024-05-03,42.53,Smartsheet,pendiente,Requiere aprobación
077516b7-fc10-465e-94d1-1fcc9b535320,PER-0022,Fernando Gutiérrez,Otros,Roberto Gómez,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-12-07,7.8,Smartsheet,confirmado,
0b3937d3-6d05-4473-ab94-02e75900b31a,PER-0082,Iván Sánchez,Investigación,Natalia Duarte,PRJ-2025-025,Análisis de Datos Fase II,soporte,2024-07-28,2.89,Smartsheet,confirmado,Sin novedad
f6d14c7d-a08d-4ada-95bd-a5e6da79c827,PER-0108,Luis Ramírez,Comercial,Felipe Vargas,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2025-03-18,69.59,Smartsheet,confirmado,Atraso menor
68b4d571-78ac-476a-9687-67a4884dac0f,PER-0004,Sebastián Díaz,Investigación,Natalia Duarte,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-05-15,7.79,Smartsheet,confirmado,Bloqueado por dependencia
f7df6abd-6d79-4d57-86a8-068e7349a57b,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2025-01-30,13.81,Smartsheet,confirmado,
209d4f9d-f671-411e-8de2-22cd08538452,PER-0003,Adriana López,Soporte,Miguel Ríos,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2025-02-21,23.1,Smartsheet,confirmado,
45d16dfd-e552-49c5-9645-dd3495e3f671,PER-0109,Luis Herrera,Desarrollo,Juliana Torres,PRJ-2025-024,Infraestructura Cloud Piloto,evolutivo,2024-08-15,4.18,Smartsheet,pendiente,
341e3eb0-164a-47ae-afa9-f00b89c25808,PER-0041,Diana Díaz,Calidad,Andrea Salcedo,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2024-12-17,9.44,Smartsheet,confirmado,Requiere aprobación
64a955f0-fa00-4ccd-9f1f-8883f374e9f1,PER-0062,Jorge Muñoz,Comercial,Felipe Vargas,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-03-04,1.69,Smartsheet,confirmado,Atraso menor
e55a080a-74bb-4d3a-a5d0-0e1d9a97050a,PER-0028,Ricardo Aguilar,Infraestructura,Diego Castillo,PRJ-2025-056,Experiencia Cliente Expansión,administrativo,2024-11-03,2.13,Smartsheet,confirmado,OK
afd08267-9302-4b75-add4-7e65b8311c7b,PER-0045,Sofía Sánchez,Soporte,Miguel Ríos,PRJ-2025-046,Gestión del Cambio Fase II,otros,2025-02-07,11.74,Smartsheet,confirmado,
b4a9585b-c5d2-44ca-a4b7-2149b858e1a7,PER-0109,Luis Herrera,Desarrollo,Juliana Torres,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2024-09-21,22.59,Smartsheet,pendiente,Parcialmente ejecutado
83059c37-e9da-4765-987d-f7119bd31d69,PER-0055,Jorge Torres,Infraestructura,Diego Castillo,PRJ-2025-039,Mejora Continua Piloto,soporte,2024-09-17,12.98,Smartsheet,confirmado,
a7666373-7d3e-4329-8ff5-8499cb8cbb4f,PER-0022,Fernando Gutiérrez,Otros,Roberto Gómez,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2024-05-18,32.2,Smartsheet,confirmado,
c7339252-2756-4dab-97eb-056ca02799c2,PER-0015,Sebastián Ortiz,Desarrollo,Juliana Torres,PRJ-2025-012,Automatización Revisión,ausentismos,2024-10-13,1.89,Smartsheet,confirmado,
eaa34f29-0130-47a6-8264-aabbc5a280b1,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2024-10-16,4.76,Smartsheet,confirmado,
83b2f573-07c2-4a09-8c85-56a51b3da1db,PER-0072,Fernando Aguilar,Administrativo,Paola Herrera,PRJ-2025-018,Análisis de Datos Piloto,soporte,2025-03-08,67.68,Smartsheet,confirmado,Bloqueado por dependencia
7d181d83-4ac9-4a45-b288-c34f8d9fa444,PER-0026,Melissa Ramírez,Desarrollo,Juliana Torres,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2025-01-08,7.93,Smartsheet,confirmado,Completado a tiempo
7a84b4ad-d3da-4d08-a9f9-4f26500c4cf7,PER-0003,Adriana López,Soporte,Miguel Ríos,PRJ-2025-042,Experiencia Cliente Fase I,evolutivo,2025-02-19,74.35,Smartsheet,rechazado,
a0929194-90ea-478c-b3f5-2126ccd17196,PER-0083,Germán Flores,Calidad,Andrea Salcedo,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-06-05,6.72,Smartsheet,confirmado,Parcialmente ejecutado
664efbd6-38a3-4e6a-8bcb-5a0e39079eaf,PER-0079,Isabella Torres,Investigación,Natalia Duarte,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-11-18,7.88,Smartsheet,corregido,
3b5a753b-625c-4db7-8ecd-9eaa3ea9964d,PER-0029,Isabella Morales,Administrativo,Paola Herrera,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-05-06,7.95,Smartsheet,pendiente,Revisión pendiente
14c6174e-e4ca-4edc-b33d-b09cb622dc77,PER-0120,Daniel Pérez,Infraestructura,Diego Castillo,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-05-27,6.39,Smartsheet,confirmado,Completado a tiempo
5047c512-bf4c-43a9-b04f-0d36c298985f,PER-0090,Andrés Martínez,Calidad,Andrea Salcedo,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-07-10,1.4,Smartsheet,rechazado,OK
fdc3d910-a39f-497c-b680-e8cdb65fec08,PER-0067,María Muñoz,Soporte,Miguel Ríos,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-09-01,5.46,Smartsheet,confirmado,
679d7d5b-8fb2-4201-9bfe-b100526ccc0c,PER-0011,Iván Herrera,Operaciones,Carlos Mendoza,PRJ-2025-023,Mejora Continua Revisión,proyecto,2025-02-10,9.94,Smartsheet,confirmado,
59aa9248-890a-4d3e-846b-ac63726465f3,PER-0086,Luis López,Investigación,Natalia Duarte,PRJ-2025-014,Transformación Digital Implementación,proyecto,2024-12-26,9.5,Smartsheet,rechazado,Completado a tiempo
9dea6f99-02d9-46b2-8653-f089ef199434,PER-0091,Sofía Martínez,Operaciones,Carlos Mendoza,PRJ-2025-030,Automatización Revisión,mantenimiento,2025-04-01,4.28,Smartsheet,rechazado,Sin novedad
0e11cfec-dad6-4078-9c5e-0222d7c1994e,PER-0025,Iván Flores,Calidad,Andrea Salcedo,PRJ-2025-005,Automatización Fase I,proyecto,2024-09-20,5.65,Smartsheet,confirmado,
ccd5c0a6-5f14-4367-b0e7-f4ce376d4d1a,PER-0003,Adriana López,Soporte,Miguel Ríos,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2024-12-22,0.71,Smartsheet,confirmado,Atraso menor
e29aaee0-d87b-49db-8c7d-312865b659fd,PER-0051,Melissa López,Operaciones,Carlos Mendoza,PRJ-2025-033,Mejora Continua Revisión,proyecto,2024-12-07,0.9,Smartsheet,confirmado,
a19a9e09-d1d0-4f31-bcec-c4a2f4193edf,PER-0052,Ricardo Hernández,Soporte,Miguel Ríos,PRJ-2025-012,Automatización Revisión,ausentismos,2025-03-01,5.06,Smartsheet,confirmado,
474d8787-6e8d-4fdb-9f70-d75213714d86,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-003,Bienestar Implementación,experimento,2025-02-19,0.99,Smartsheet,confirmado,
af0a5c06-a3df-4901-a585-3af2c8cb314b,PER-0094,Tatiana Rojas,Comercial,Felipe Vargas,PRJ-2025-053,Automatización Expansión,mantenimiento,2025-04-20,2.04,Smartsheet,pendiente,
33b2efb1-c5ce-4c77-9732-1f3c07b5cfbd,PER-0065,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2025-04-24,13.91,Smartsheet,confirmado,
76cdbeef-d45b-4f85-8905-696887ce2812,PER-0059,Valentina Flores,Administrativo,Paola Herrera,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2024-05-07,11.42,Smartsheet,pendiente,
94c51f86-f621-46a4-960f-12fe5b399c53,PER-0046,Marcela Torres,Investigación,Natalia Duarte,PRJ-2025-031,Seguridad Revisión,otros,2025-02-23,0.0,Smartsheet,confirmado,Atraso menor
a9f82427-fd31-4901-a4f5-385a3311e71c,PER-0100,Paula Vargas,Administrativo,Paola Herrera,PRJ-2025-007,Bienestar Fase II,proyecto,2024-06-21,6.02,Smartsheet,confirmado,
f3e0dc56-a22e-4e65-ad6b-d458a638a423,PER-0002,Sofía Ramírez,Comercial,Felipe Vargas,PRJ-2025-053,Automatización Expansión,mantenimiento,2024-10-28,3.0,Smartsheet,confirmado,
c107a6db-875e-4225-aaeb-0555f1d90c0a,PER-0067,María Muñoz,Soporte,Miguel Ríos,PRJ-2025-047,Análisis de Datos Piloto,otros,2025-03-24,7.84,Smartsheet,confirmado,Sin novedad
223ec17c-b4f4-44c3-9105-46374ad8d856,PER-0047,Paula Ríos,Otros,Roberto Gómez,PRJ-2025-014,Transformación Digital Implementación,proyecto,2024-06-15,7.66,Smartsheet,rechazado,Atraso menor
e4f545a3-0108-4751-990c-20dec880ab63,PER-0034,Isabella Medina,Calidad,Andrea Salcedo,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2025-04-13,2.98,Smartsheet,confirmado,OK
c87fcc8b-6402-463f-a7f2-1e244b6c640a,PER-0056,Melissa García,Investigación,Natalia Duarte,PRJ-2025-051,Seguridad Implementación,administrativo,2024-12-19,117.45,Smartsheet,pendiente,Completado a tiempo
a524c1d5-a1da-4408-bba6-1f774cdbef4e,PER-0080,Melissa Reyes,Investigación,Natalia Duarte,PRJ-2025-036,Experiencia Cliente Fase II,evolutivo,2025-04-06,4.15,Smartsheet,pendiente,
1a2c277e-95b5-4bbb-9f34-f9172d4dc609,PER-0063,Jorge Mora,Soporte,Miguel Ríos,PRJ-2025-020,Bienestar Revisión,mantenimiento,2024-05-03,125.14,Smartsheet,pendiente,Atraso menor
1eaa68ad-7eb4-4176-bde3-d549260f9815,PER-0012,Germán Vargas,Soporte,Miguel Ríos,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-09-16,6.0,Smartsheet,corregido,
944ae7a6-2df5-4e5f-ac10-293dada5c3c6,PER-0087,Sofía Martínez,Calidad,Andrea Salcedo,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2024-11-14,7.75,Smartsheet,confirmado,Requiere aprobación
42fd49d7-b71a-4841-92e0-54801653778e,PER-0103,Camila Ortiz,Desarrollo,Juliana Torres,PRJ-2025-038,Análisis de Datos Fase II,experimento,2024-07-11,9.6,Smartsheet,confirmado,Atraso menor
e3af989b-3056-41bd-92bd-336a8239d3f5,PER-0049,Daniel Castro,Calidad,Andrea Salcedo,PRJ-2025-051,Seguridad Implementación,administrativo,2024-12-10,4.45,Smartsheet,confirmado,Sin novedad
e855ae1a-0fa2-46c2-a26d-d60da2c61f62,PER-0060,Isabella Medina,Recursos Humanos,Laura Ospina,PRJ-2025-002,Análisis de Datos Fase I,experimento,2025-02-11,6.25,Smartsheet,confirmado,
2bc25ba8-9684-45fe-9da2-53a124f552ce,PER-0080,Melissa Reyes,Investigación,Natalia Duarte,PRJ-2025-035,Bienestar Expansión,administrativo,2025-02-14,19.43,Smartsheet,pendiente,Revisión pendiente
d81799e0-f4b9-4b38-b163-c41420b6cf37,PER-0011,Iván Herrera,Operaciones,Carlos Mendoza,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-09-16,13.2,Smartsheet,confirmado,
99c8b344-cc46-417d-a3c2-f1a94f0065b3,PER-0095,Marcela González,Calidad,Andrea Salcedo,PRJ-2025-038,Análisis de Datos Fase II,experimento,2025-04-11,5.88,Smartsheet,confirmado,Atraso menor
51168287-ff16-4c9d-a6f3-77c0a5f07bc0,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2024-10-07,15.49,Smartsheet,confirmado,OK
1de8ac85-a9dd-4389-9166-70a08a67c16a,PER-0032,Ximena Suárez,Desarrollo,Juliana Torres,PRJ-2025-014,Transformación Digital Implementación,proyecto,2024-06-23,0.0,Smartsheet,pendiente,Completado a tiempo
a3e3d603-4f88-4771-b97c-52a55763b15d,PER-0106,Marcela Medina,Calidad,Andrea Salcedo,PRJ-2025-040,Bienestar Revisión,administrativo,2025-04-14,89.96,Smartsheet,confirmado,Bloqueado por dependencia
63116579-283f-40b9-bd09-c39b5d2239c7,PER-0061,Adriana Ríos,Operaciones,Carlos Mendoza,PRJ-2025-031,Seguridad Revisión,otros,2024-09-26,1.25,Smartsheet,pendiente,Sin novedad
24423d32-5c56-4a83-a708-59c3ed35f911,PER-0019,Valentina Mora,Investigación,Natalia Duarte,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-09-23,4.73,Smartsheet,confirmado,
c7d5c72d-db8e-4f26-8e95-f465ccdc4cf5,PER-0117,Santiago Mora,Recursos Humanos,Laura Ospina,PRJ-2025-023,Mejora Continua Revisión,proyecto,2024-07-11,5.92,Smartsheet,confirmado,
698d795b-9c38-499d-93c4-28906087f76f,PER-0091,Sofía Martínez,Operaciones,Carlos Mendoza,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-11-16,1.81,Smartsheet,rechazado,
46cecc20-43fe-41f2-860e-429b078fee98,PER-0101,Melissa Sánchez,Infraestructura,Diego Castillo,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2025-04-03,3.45,Smartsheet,pendiente,Completado a tiempo
c6636a2c-4961-4d37-8705-a76de8c3aa3e,PER-0017,Ximena Torres,Administrativo,Paola Herrera,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-10-13,4.86,Smartsheet,pendiente,
c92acf39-6bf4-44f0-8e79-8e29f71b134c,PER-0086,Luis López,Investigación,Natalia Duarte,PRJ-2025-007,Bienestar Fase II,proyecto,2025-01-11,46.49,Smartsheet,confirmado,Atraso menor
921432e1-aaee-4e90-9ce1-6704cc74cc0f,PER-0094,Tatiana Rojas,Comercial,Felipe Vargas,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2024-11-13,11.36,Smartsheet,confirmado,Revisión pendiente
7f227188-47df-42db-818f-cd0d1179125e,PER-0119,Tatiana Jiménez,Investigación,Natalia Duarte,PRJ-2025-012,Automatización Revisión,ausentismos,2024-10-12,3.87,Smartsheet,confirmado,Bloqueado por dependencia
a714872d-1456-4b02-8ec0-0ea5ebdf3edb,PER-0026,Melissa Ramírez,Desarrollo,Juliana Torres,PRJ-2025-048,Gestión del Cambio Fase I,administrativo,2024-07-22,118.59,Smartsheet,confirmado,
51385a12-de36-4c73-8f67-edf34e8445b4,PER-0001,Andrés Sánchez,Desarrollo,Juliana Torres,PRJ-2025-024,Infraestructura Cloud Piloto,evolutivo,2024-11-25,6.98,Smartsheet,confirmado,
07b48a4d-2e2d-423e-af36-10066aa3b03a,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-12-29,3.17,Smartsheet,confirmado,OK
93b2e55c-a4df-44b4-af3d-3686be44d397,PER-0017,Ximena Torres,Administrativo,Paola Herrera,PRJ-2025-051,Seguridad Implementación,administrativo,2025-01-20,1.38,Smartsheet,corregido,Completado a tiempo
0a525f15-d9c7-4e5f-95c7-c919ffd26949,PER-0050,Sebastián Muñoz,Infraestructura,Diego Castillo,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-10-31,7.04,Smartsheet,corregido,Sin novedad
a5153ac3-0d41-4b36-9aa5-84b19f17d865,PER-0080,Melissa Reyes,Investigación,Natalia Duarte,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2025-02-04,8.89,Smartsheet,confirmado,
c84c6bb2-921f-4098-be0a-98de47fb9285,PER-0043,David Ríos,Infraestructura,Diego Castillo,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2024-05-31,4.6,Smartsheet,confirmado,
f8645aae-d7d3-4201-9166-b351b0691848,PER-0073,Sofía Rodríguez,Comercial,Felipe Vargas,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2025-03-09,14.12,Smartsheet,confirmado,
ec5a3735-edb4-4694-8a25-21841884f87f,PER-0071,Valentina Mora,Operaciones,Carlos Mendoza,PRJ-2025-031,Seguridad Revisión,otros,2024-07-06,0.81,Smartsheet,confirmado,Bloqueado por dependencia
13039658-e934-4904-9b9a-41485adc37af,PER-0003,Adriana López,Soporte,Miguel Ríos,PRJ-2025-060,Análisis de Datos Implementación,soporte,2024-05-29,6.36,Smartsheet,confirmado,Sin novedad
a8f27826-f6c5-4920-8902-8ccee32dbc41,PER-0099,Tatiana Vargas,Desarrollo,Juliana Torres,PRJ-2025-025,Análisis de Datos Fase II,soporte,2025-04-22,5.76,Smartsheet,rechazado,
60dc1df9-0e7e-4e15-8157-a39edd891d02,PER-0044,Daniel Torres,Infraestructura,Diego Castillo,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2024-05-30,1.19,Smartsheet,confirmado,
7ddc518a-5f09-484b-ac68-13866a01ba83,PER-0103,Camila Ortiz,Desarrollo,Juliana Torres,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2024-09-05,8.61,Smartsheet,pendiente,
2ebadb9d-69d9-4542-8ddb-aded90574b77,PER-0038,Sofía Aguilar,Operaciones,Carlos Mendoza,PRJ-2025-009,Bienestar Expansión,ausentismos,2025-03-07,5.43,Smartsheet,pendiente,Bloqueado por dependencia
7371f888-0070-4877-9862-141cd8831ccb,PER-0057,Tatiana Ríos,Desarrollo,Juliana Torres,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-10-02,65.93,Smartsheet,pendiente,Revisión pendiente
374e10af-8ecf-4c20-9093-646666247b95,PER-0045,Sofía Sánchez,Soporte,Miguel Ríos,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2024-11-27,12.97,Smartsheet,confirmado,Bloqueado por dependencia
d7e91fa3-a607-4f74-a2a3-c53eec23d64f,PER-0016,María Gutiérrez,Desarrollo,Juliana Torres,PRJ-2025-024,Infraestructura Cloud Piloto,evolutivo,2024-07-12,2.26,Smartsheet,pendiente,
d3ee12ff-9d02-4077-91ed-9f98531f4f76,PER-0076,Gabriel Martínez,Infraestructura,Diego Castillo,PRJ-2025-025,Análisis de Datos Fase II,soporte,2024-10-01,8.68,Smartsheet,confirmado,
b199d6e1-b626-4a9c-a6d7-612a01e4aecf,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-025,Análisis de Datos Fase II,administrativo,2025-05-30,106.31,Smartsheet,rechazado,Bloqueado por dependencia
a3272be9-4de2-465e-8daa-90b40d555cad,PER-0097,Stephanie Rojas,Calidad,Andrea Salcedo,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-10-22,12.97,Smartsheet,pendiente,Completado a tiempo
71c7f355-a854-48b3-9481-f7b8227925c0,PER-0110,Valentina Rodríguez,Investigación,Natalia Duarte,PRJ-2025-035,Bienestar Expansión,administrativo,2024-12-24,5.89,Smartsheet,corregido,
5ae3735a-1a39-46e2-9469-75c960714e64,PER-0117,Santiago Mora,Recursos Humanos,Laura Ospina,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2024-09-21,15.61,Smartsheet,confirmado,Requiere aprobación
01fd6a19-c86a-4695-8db7-f0cb9b340373,PER-0035,Santiago Mora,Recursos Humanos,Laura Ospina,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2024-09-06,14.48,Smartsheet,confirmado,
29c73736-d1b7-43dc-aef9-3b242e5614e0,PER-0060,Isabella Medina,Recursos Humanos,Laura Ospina,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-12-12,0.78,Smartsheet,confirmado,
30aba6bc-1a54-4fea-b733-bc88ce38f653,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-02-07,0.98,Smartsheet,confirmado,Atraso menor
473d97b9-f42e-4432-8d68-7c68877d11ac,PER-0112,Diana Muñoz,Desarrollo,Juliana Torres,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-04-01,1.36,Smartsheet,confirmado,Revisión pendiente
5301934b-ca48-49c3-acb6-0ff5057577d3,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2024-09-09,6.84,Smartsheet,confirmado,OK
069ba03f-66e8-4739-9369-3fa31a165f9a,PER-0066,Ximena Pérez,Investigación,Natalia Duarte,PRJ-2025-005,Automatización Fase I,proyecto,2024-08-30,4.78,Smartsheet,confirmado,
ac4b9c62-dbda-42eb-a4bd-587d4844bf2a,PER-0078,Tatiana Rojas,Soporte,Miguel Ríos,PRJ-2025-051,Seguridad Implementación,administrativo,2024-11-01,3.56,Smartsheet,confirmado,
f93c6e2f-f875-4cfb-9c69-36916a77b618,PER-0120,Daniel Pérez,Infraestructura,Diego Castillo,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2025-02-27,5.07,Smartsheet,confirmado,
26035ac4-6b80-481f-a395-5f9999db6468,PER-0028,Ricardo Aguilar,Infraestructura,Diego Castillo,PRJ-2025-025,Análisis de Datos Fase II,soporte,2025-02-23,5.95,Smartsheet,corregido,
db70e692-670a-4ddf-866b-690805d52c82,PER-0065,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2025-03-19,3.64,Smartsheet,confirmado,Parcialmente ejecutado
ca5a05e9-4c61-45d1-8f4d-1964f6b5a7ed,PER-0041,Diana Díaz,Calidad,Andrea Salcedo,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-08-08,10.34,Smartsheet,confirmado,OK
7e2edf93-6a6b-4b8a-a688-13961072a05d,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-016,Seguridad Piloto,soporte,2024-12-14,15.04,Smartsheet,pendiente,Parcialmente ejecutado
1737f045-3502-45e4-94f6-6f00fd1c5b36,PER-0101,Melissa Sánchez,Infraestructura,Diego Castillo,PRJ-2025-027,Transformación Digital Fase I,mantenimiento,2024-08-26,6.7,Smartsheet,confirmado,
f318cc6f-208d-4af1-806e-556d9cf79cfa,PER-0034,Isabella Medina,Calidad,Andrea Salcedo,PRJ-2025-051,Seguridad Implementación,administrativo,2024-09-24,1.38,Smartsheet,rechazado,
bbc0778d-5c71-4d1e-a31e-330cedc70a7a,PER-0024,Camila Guerrero,Desarrollo,Juliana Torres,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2024-12-19,1.41,Smartsheet,confirmado,
404e589c-e515-46e6-848d-98a63cb5e852,PER-0056,Melissa García,Investigación,Natalia Duarte,PRJ-2025-002,Análisis de Datos Fase I,experimento,2025-04-19,1.05,Smartsheet,confirmado,Bloqueado por dependencia
