registro_id,persona_id,nombre_apellido,area,lider_responsable,proyecto_id,proyecto_nombre,categoria_proyecto,fecha,tiempo_horas,fuente,estado,observaciones,timestamp_registro
8810b6bf-f254-4d86-90b7-163ca5a5894e,PER-0117,Santiago Mora,Recursos Humanos,Laura Ospina,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2024-09-21,1.63,SQL_app,confirmado,Bloqueado por dependencia,2024-09-21 11:47:45
3a785364-362e-4c24-813a-528f51ddac2f,PER-0035,Santiago Mora,Recursos Humanos,Laura Ospina,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2024-09-06,43.19,SQL_app,confirmado,OK,2024-09-06 08:16:07
a48c6e91-e528-446f-ae37-081719b2dda7,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-02-07,157.96,SQL_app,confirmado,Atraso menor,2025-02-07 10:08:43
e9fc4a8a-8400-4dd7-8101-fd9c852bd525,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2024-09-09,10.49,SQL_app,confirmado,Parcialmente ejecutado,2024-09-09 18:45:39
026b55b7-3894-4f79-8929-831d499a12bb,PER-0066,Ximena Pérez,Investigación,Natalia Duarte,PRJ-2025-005,Automatización Fase I,proyecto,2024-08-30,179.52,SQL_app,pendiente,,2024-08-30 15:27:30
5dcce799-0982-48f9-aefb-7b451d5dd5b4,PER-0078,Tatiana Rojas,Soporte,Miguel Ríos,PRJ-2025-051,Seguridad Implementación,administrativo,2024-11-01,10.68,SQL_app,confirmado,Completado a tiempo,2024-11-01 17:14:15
1c3fb211-f794-4119-b0f5-e4cbad6e0589,PER-0120,Daniel Pérez,Infraestructura,Diego Castillo,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2025-02-27,6.9,SQL_app,confirmado,OK,2025-02-27 12:05:42
b021089c-bfa1-419a-8d68-34ef6cfa13e8,PER-0041,Diana Díaz,Calidad,Andrea Salcedo,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-08-08,19.15,SQL_app,confirmado,Completado a tiempo,2024-08-08 09:01:12
8766f47b-85a9-445c-9cb9-d45135b41256,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-016,Seguridad Piloto,soporte,2024-12-14,29.24,SQL_app,confirmado,Completado a tiempo,2024-12-14 13:26:01
d6487218-3533-4952-b9e2-2ede6de373f3,PER-0034,Isabella Medina,Calidad,Andrea Salcedo,PRJ-2025-051,Seguridad Implementación,administrativo,2024-09-24,1.92,SQL_app,confirmado,Completado a tiempo,2024-09-24 13:27:28
295dda62-a7b5-4ee6-93a3-83b18043fffa,PER-0024,Camila Guerrero,Desarrollo,Juliana Torres,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2024-12-19,0.75,SQL_app,rechazado,Atraso menor,2024-12-19 18:49:34
2185b2fc-9940-40e3-a3df-10ae8b019a30,PER-0056,Melissa García,Investigación,Natalia Duarte,PRJ-2025-002,Análisis de Datos Fase I,experimento,2025-04-19,2.88,SQL_app,confirmado,Completado a tiempo,2025-04-19 07:09:57
faa8a848-ef92-412d-b33e-26ebb753600c,PER-0020,Sebastián Silva,Recursos Humanos,Laura Ospina,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2024-05-04,4.04,SQL_app,confirmado,Atraso menor,2024-05-04 14:14:50
76654417-3707-4963-9ac3-d2c379ed8638,PER-0023,Héctor Pérez,Administrativo,Paola Herrera,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2024-05-22,38.13,SQL_app,corregido,,2024-05-22 14:01:00
e0b9aec0-081d-47f5-a093-8416c5d5722d,PER-0037,Gabriel Muñoz,Administrativo,Paola Herrera,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-06-30,3.96,SQL_app,corregido,Requiere aprobación,2024-06-30 08:35:07
87f1d829-7753-41b0-87dd-3c1aa3df16f0,PER-0030,Mateo Guerrero,Administrativo,Paola Herrera,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2024-09-20,243.81,SQL_app,corregido,Revisión pendiente,2024-09-20 11:42:55
98b61335-ef45-498e-8064-2ee0f2f3876f,PER-0063,Jorge Mora,Soporte,Miguel Ríos,PRJ-2025-054,Transformación Digital Fase I,mantenimiento,2024-05-14,7.01,SQL_app,confirmado,,2024-05-14 13:26:01
0f9bd6bf-8e78-45af-ae37-b48506df0219,PER-0057,Tatiana Ríos,Desarrollo,Juliana Torres,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2024-12-08,0.29,SQL_app,confirmado,,2024-12-08 18:58:11
075d61ba-db15-418d-9acf-877755cd3cdf,PER-0094,Tatiana Rojas,Comercial,Felipe Vargas,PRJ-2025-005,Automatización Fase I,proyecto,2024-10-15,2.06,SQL_app,confirmado,,2024-10-15 08:08:01
9cbd8499-55c0-435c-89bf-5cd9e9daaf8c,PER-0056,Melissa García,Investigación,Natalia Duarte,PRJ-2025-007,Bienestar Fase II,proyecto,2025-04-27,21.07,SQL_app,confirmado,Requiere aprobación,2025-04-27 10:52:49
ae427675-ad9c-436f-981d-ee349deda3bd,PER-0079,Isabella Torres,Investigación,Natalia Duarte,PRJ-2025-025,Análisis de Datos Fase II,soporte,2025-03-20,14.17,SQL_app,pendiente,Completado a tiempo,2025-03-20 17:11:57
4afc80da-400b-4f68-af06-cde7a82d80b7,PER-0063,Jorge Mora,Soporte,Miguel Ríos,PRJ-2025-032,Seguridad Fase I,ausentismos,2025-03-19,1.65,SQL_app,confirmado,Revisión pendiente,2025-03-19 08:39:05
afa88bb2-76cd-4d02-bb98-260193085992,PER-0058,Iván Torres,Investigación,Natalia Duarte,PRJ-2025-021,Seguridad Piloto,experimento,2024-09-04,149.92,SQL_app,confirmado,Parcialmente ejecutado,2024-09-04 09:16:15
d41e76bb-7eeb-4875-9918-1fc680c5614d,PER-0108,Luis Ramírez,Comercial,Felipe Vargas,PRJ-2025-052,Transformación Digital Fase I,administrativo,2025-01-06,15.04,SQL_app,confirmado,,2025-01-06 12:48:06
c4308b14-702b-4e71-8323-f5bd6c5872bb,PER-0034,Isabella Medina,Calidad,Andrea Salcedo,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2024-10-10,14.94,SQL_app,confirmado,Sin novedad,2024-10-10 13:45:51
7948e18b-24ed-4546-8865-80f9982f321b,PER-0070,Juan Rojas,Otros,Roberto Gómez,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-05-11,10.67,SQL_app,confirmado,,2024-05-11 08:59:39
2e4899c9-c925-46e1-a4f2-eb0e1c70581d,PER-0069,Diana García,Investigación,Natalia Duarte,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-07-20,29.57,SQL_app,confirmado,Completado a tiempo,2024-07-20 14:29:53
e80fe3c1-034a-48a9-90d8-cbafd8af0d74,PER-0002,Sofía Ramírez,Comercial,Felipe Vargas,PRJ-2025-003,Bienestar Implementación,experimento,2024-05-11,4.07,SQL_app,confirmado,OK,2024-05-11 15:19:32
a02439c6-85cb-43d9-a8a6-0a5e733f6953,PER-0005,Camila García,Recursos Humanos,Laura Ospina,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-07-03,19.18,SQL_app,confirmado,Bloqueado por dependencia,2024-07-03 11:03:19
fe60c81f-d1c4-4d6f-b02f-f4779f90eff4,PER-0066,Ximena Pérez,Investigación,Natalia Duarte,PRJ-2025-048,Gestión del Cambio Fase I,soporte,2024-05-12,8.69,SQL_app,corregido,,2024-05-12 12:50:40
d586f187-c57a-42d9-ae4e-ca87943ee45d,PER-0053,Ximena Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-036,Experiencia Cliente Fase II,evolutivo,2024-09-20,138.77,SQL_app,confirmado,Atraso menor,2024-09-20 07:25:42
9e0b9497-c1a9-4053-ae5d-a0e8e9fde131,PER-0058,Iván Torres,Investigación,Natalia Duarte,PRJ-2025-015,Mejora Continua Expansión,proyecto,2025-02-20,87.16,SQL_app,confirmado,Parcialmente ejecutado,2025-02-20 10:34:35
872e951a-4735-4d9e-b0d2-8b55d55c1395,PER-0013,Santiago González,Administrativo,Paola Herrera,PRJ-2025-036,Experiencia Cliente Fase II,evolutivo,2024-07-26,2.52,SQL_app,confirmado,Requiere aprobación,2024-07-26 17:37:50
a35ae0a3-4be0-49a0-94ed-ff5633dbf99b,PER-0008,Mateo Jiménez,Investigación,Natalia Duarte,PRJ-2025-050,Mejora Continua Piloto,mantenimiento,2025-01-08,2.65,SQL_app,confirmado,Sin novedad,2025-01-08 15:01:25
65d8ede1-499a-475b-9cd6-34ce786cc172,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-014,Transformación Digital Implementación,administrativo,2025-02-12,114.64,SQL_app,corregido,,2025-02-12 09:52:56
2f01e17a-1d93-4d56-b9ee-bc87e88e8d82,PER-0118,Alejandra Vargas,Infraestructura,Diego Castillo,PRJ-2025-007,Bienestar Fase II,proyecto,2024-12-04,12.95,SQL_app,pendiente,,2024-12-04 07:07:45
adaadd68-9bf3-42d5-98d2-7753773cf0ef,PER-0093,Jorge Ramírez,Desarrollo,Juliana Torres,PRJ-2025-060,Análisis de Datos Implementación,soporte,2025-04-12,3.69,SQL_app,confirmado,Parcialmente ejecutado,2025-04-12 09:06:45
766a42ce-a7ac-47cc-9c9e-b87d013f2e16,PER-0067,María Muñoz,Soporte,Miguel Ríos,PRJ-2025-039,Mejora Continua Piloto,soporte,2024-09-06,4.61,SQL_app,confirmado,,2024-09-06 18:12:06
993994cc-4a0a-486d-842e-88629254191c,PER-0002,Sofía Ramírez,Comercial,Felipe Vargas,PRJ-2025-021,Seguridad Piloto,experimento,2025-05-07,7.35,SQL_app,corregido,,2025-05-07 11:02:00
c69d36fd-5b8b-4e10-9a5d-2c10b491177c,PER-0060,Isabella Medina,Recursos Humanos,Laura Ospina,PRJ-2025-039,Mejora Continua Piloto,soporte,2024-07-20,65.01,SQL_app,confirmado,OK,2024-07-20 16:52:29
abda6f89-3276-4251-bbe6-ae4236d2d185,PER-0048,David Morales,Otros,Roberto Gómez,PRJ-2025-040,Bienestar Revisión,ausentismos,2024-11-23,119.89,SQL_app,rechazado,Atraso menor,2024-11-23 12:43:45
2946f1a1-7bee-4f71-acb0-2ce45e556bae,PER-0073,Sofía Rodríguez,Comercial,Felipe Vargas,PRJ-2025-007,Bienestar Fase II,proyecto,2024-07-04,23.99,SQL_app,confirmado,Parcialmente ejecutado,2024-07-04 15:21:55
1ad0394b-3fc4-4ef7-a66c-92890706ea75,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-05-02,112.05,SQL_app,confirmado,OK,2024-05-02 07:30:59
76e5619e-ab8d-4a6f-9f90-73556cd29973,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-07-10,2.21,SQL_app,pendiente,Parcialmente ejecutado,2024-07-10 16:48:03
757e33cf-a36f-49b6-bf94-e097a2006c40,PER-0050,Sebastián Muñoz,Infraestructura,Diego Castillo,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-12-29,14.76,SQL_app,confirmado,OK,2024-12-29 16:30:53
f1f09066-9f1a-428f-a701-da4b7ee66968,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2024-12-10,2.29,SQL_app,confirmado,Completado a tiempo,2024-12-10 14:31:49
2526e3c5-a5b9-41fd-ba59-0df4d1dd0022,PER-0047,Paula Ríos,Otros,Roberto Gómez,PRJ-2025-055,Análisis de Datos Revisión,ausentismos,2024-12-25,4.84,SQL_app,confirmado,OK,2024-12-25 07:11:51
1e6ef583-4b88-4dff-b3f0-b05bfbc5019e,PER-0120,Daniel Pérez,Infraestructura,Diego Castillo,PRJ-2025-048,Gestión del Cambio Fase I,soporte,2024-05-06,2.99,SQL_app,pendiente,Revisión pendiente,2024-05-06 07:10:41
45f9640c-f6f3-491d-a73c-8ace5221d934,PER-0078,Tatiana Rojas,Soporte,Miguel Ríos,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-05-18,11.09,SQL_app,confirmado,Atraso menor,2024-05-18 09:52:07
808e11e4-f8b9-4d48-bd40-4fa6421ebc60,PER-0111,Gabriel García,Investigación,Natalia Duarte,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-12-28,69.62,SQL_app,pendiente,Parcialmente ejecutado,2024-12-28 11:25:42
07c28c05-fbdf-495b-8d43-8e2498a90a05,PER-0004,Sebastián Díaz,Investigación,Natalia Duarte,PRJ-2025-040,Bienestar Revisión,ausentismos,2024-07-18,13.84,SQL_app,confirmado,OK,2024-07-18 10:36:54
dbb08566-0cee-4697-b65e-49d436a8bd47,PER-0013,Santiago González,Administrativo,Paola Herrera,PRJ-2025-055,Análisis de Datos Revisión,ausentismos,2025-02-03,20.32,SQL_app,corregido,,2025-02-03 07:47:07
cb2687be-2d14-4032-9b4d-39aa28313a85,PER-0011,Iván Herrera,Operaciones,Carlos Mendoza,PRJ-2025-012,Automatización Revisión,ausentismos,2024-12-14,12.81,SQL_app,confirmado,Bloqueado por dependencia,2024-12-14 10:23:02
1ca099d7-1117-4480-8d81-d9de041753d3,PER-0108,Luis Ramírez,Comercial,Felipe Vargas,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2025-03-25,209.69,SQL_app,rechazado,,2025-03-25 10:44:47
2e86888b-82e0-4fc4-b4a5-eb40aa27d3bf,PER-0045,Sofía Sánchez,Soporte,Miguel Ríos,PRJ-2025-050,Mejora Continua Piloto,mantenimiento,2025-03-25,14.21,SQL_app,confirmado,OK,2025-03-25 10:01:00
3fe82b0b-0dab-4dfe-a825-f162b5899dfb,PER-0045,Sofía Sánchez,Soporte,Miguel Ríos,PRJ-2025-042,Experiencia Cliente Fase I,evolutivo,2025-04-15,9.41,SQL_app,confirmado,,2025-04-15 10:02:09
4820ea76-19ce-40ea-bbe1-5d8716c84fe3,PER-0028,Ricardo Aguilar,Infraestructura,Diego Castillo,PRJ-2025-030,Automatización Revisión,mantenimiento,2024-09-11,0.53,SQL_app,pendiente,Sin novedad,2024-09-11 18:18:25
7943ad70-b1ee-4f15-b8fb-862f6036fb29,PER-0076,Gabriel Martínez,Infraestructura,Diego Castillo,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2024-05-18,2.77,SQL_app,rechazado,,2024-05-18 15:05:05
e4c97d0c-1996-402c-ba3d-0b8df9e401b3,PER-0117,Santiago Mora,Recursos Humanos,Laura Ospina,PRJ-2025-023,Mejora Continua Revisión,proyecto,2024-10-04,0.5,SQL_app,rechazado,Atraso menor,2024-10-04 14:32:52
855f6712-4714-49e4-bbdc-4f01a591c4de,PER-0073,Sofía Rodríguez,Comercial,Felipe Vargas,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2024-07-11,7.33,SQL_app,confirmado,Requiere aprobación,2024-07-11 18:48:58
3b59d803-2748-4b5a-8720-efbbbe8b0ec1,PER-0059,Valentina Flores,Administrativo,Paola Herrera,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2025-04-03,18.56,SQL_app,rechazado,OK,2025-04-03 09:14:37
e048a5ed-0feb-451e-8f52-dd39fee97340,PER-0060,Isabella Medina,Recursos Humanos,Laura Ospina,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-09-02,10.34,SQL_app,confirmado,Revisión pendiente,2024-09-02 17:51:38
cbe1edd3-f49a-4372-b44c-cb06e74a4319,PER-0077,Iván González,Investigación,Natalia Duarte,PRJ-2025-026,Seguridad Implementación,mantenimiento,2025-01-29,5.99,SQL_app,pendiente,Requiere aprobación,2025-01-29 11:27:49
a9d01e4c-19fd-4b22-bb81-17c7451f4a45,PER-0050,Sebastián Muñoz,Infraestructura,Diego Castillo,PRJ-2025-042,Experiencia Cliente Fase I,evolutivo,2024-08-01,3.81,SQL_app,confirmado,,2024-08-01 15:29:07
f77432e3-8b3b-4ef4-84eb-cbe977b4db33,PER-0088,Andrés Díaz,Administrativo,Paola Herrera,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-06-24,1.29,SQL_app,corregido,Parcialmente ejecutado,2024-06-24 17:46:03
e3fa16f2-c307-401c-b9e8-33e1caa6354f,PER-0078,Tatiana Rojas,Soporte,Miguel Ríos,PRJ-2025-052,Transformación Digital Fase I,administrativo,2024-12-17,4.63,SQL_app,confirmado,,2024-12-17 14:18:52
aabe8288-7b9c-49f2-be18-32bd8b062e7f,PER-0060,Isabella Medina,Recursos Humanos,Laura Ospina,PRJ-2025-019,Optimización Procesos Expansión,evolutivo,2024-05-21,1.3,SQL_app,confirmado,Atraso menor,2024-05-21 16:11:21
35efd3be-0f74-4131-b870-432064f7d7e9,PER-0105,Sofía Pérez,Desarrollo,Juliana Torres,PRJ-2025-002,Análisis de Datos Fase I,experimento,2025-02-02,2.3,SQL_app,confirmado,Completado a tiempo,2025-02-02 07:28:26
ed1ec6c1-fa84-4fae-ae6d-3d3891945b08,PER-0032,Ximena Suárez,Desarrollo,Juliana Torres,PRJ-2025-012,Automatización Revisión,ausentismos,2024-06-13,1.95,SQL_app,confirmado,,2024-06-13 08:55:53
e2495240-27c5-4975-87e1-9a26cf8cffdc,PER-0006,Mateo Ramírez,Desarrollo,Juliana Torres,PRJ-2025-005,Automatización Fase I,proyecto,2024-10-15,3.44,SQL_app,corregido,Atraso menor,2024-10-15 12:38:08
d7eb10f9-de6b-41dc-988e-09fad435b6c3,PER-0119,Tatiana Jiménez,Investigación,Natalia Duarte,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2024-10-02,0.49,SQL_app,confirmado,Revisión pendiente,2024-10-02 11:33:58
e03e337b-2457-48d5-a49b-c9200fbb956f,PER-0101,Melissa Sánchez,Infraestructura,Diego Castillo,PRJ-2025-027,Transformación Digital Fase I,mantenimiento,2025-04-02,7.04,SQL_app,confirmado,Requiere aprobación,2025-04-02 10:16:00
1057d8ca-054c-41ac-a594-9f49f3f75e43,PER-0009,Paula Ramírez,Investigación,Natalia Duarte,PRJ-2025-040,Bienestar Revisión,ausentismos,2024-09-25,14.23,SQL_app,pendiente,Sin novedad,2024-09-25 18:05:57
2d2ae806-7c5c-43e6-89ad-71c674646323,PER-0044,Daniel Torres,Infraestructura,Diego Castillo,PRJ-2025-021,Seguridad Piloto,experimento,2024-10-25,9.66,SQL_app,confirmado,,2024-10-25 17:47:20
2a894939-3690-4567-b657-7f51bd37bf71,PER-0081,Mateo Mora,Recursos Humanos,Laura Ospina,PRJ-2025-032,Seguridad Fase I,ausentismos,2025-02-12,27.57,SQL_app,confirmado,Requiere aprobación,2025-02-12 11:10:27
f7691590-7b58-4164-a698-428e24457b53,PER-0080,Melissa Reyes,Investigación,Natalia Duarte,PRJ-2025-038,Análisis de Datos Fase II,experimento,2024-07-25,32.13,SQL_app,pendiente,Atraso menor,2024-07-25 14:13:55
f982a3e5-2bb6-4bb0-b2c7-960941b06014,PER-0118,Alejandra Vargas,Infraestructura,Diego Castillo,PRJ-2025-035,Bienestar Expansión,administrativo,2024-07-07,9.66,SQL_app,confirmado,,2024-07-07 17:09:30
b08a2cf6-6cb3-4c2c-906d-37c80e3c46dc,PER-0071,Valentina Mora,Operaciones,Carlos Mendoza,PRJ-2025-027,Transformación Digital Fase I,mantenimiento,2024-10-28,4.53,SQL_app,confirmado,OK,2024-10-28 14:06:27
797669e2-4661-49a7-884d-354da760e58d,PER-0065,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-035,Bienestar Expansión,administrativo,2025-01-28,4.0,SQL_app,confirmado,Sin novedad,2025-01-28 16:35:14
96bc2419-5947-45fa-9e8d-26f4b333889e,PER-0037,Gabriel Muñoz,Administrativo,Paola Herrera,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2025-01-28,2.73,SQL_app,confirmado,,2025-01-28 09:11:01
d1950bdf-9d8e-4d52-8200-01491ea13807,PER-0082,Iván Sánchez,Investigación,Natalia Duarte,PRJ-2025-002,Análisis de Datos Fase I,experimento,2025-03-13,13.72,SQL_app,pendiente,,2025-03-13 11:11:43
c785242a-c42b-494c-97cb-0aa8e6b88dfd,PER-0073,Sofía Rodríguez,Comercial,Felipe Vargas,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2024-12-28,19.56,SQL_app,confirmado,,2024-12-28 14:56:56
b0e38fd8-52f3-416e-869e-756e712de57a,PER-0117,Santiago Mora,Recursos Humanos,Laura Ospina,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-12-21,16.26,SQL_app,corregido,Revisión pendiente,2024-12-21 12:43:00
89aeca3c-aadc-44a5-8852-b2aa8c8c13bd,PER-0074,Fernando Díaz,Calidad,Andrea Salcedo,PRJ-2025-030,Automatización Revisión,mantenimiento,2024-12-22,14.21,SQL_app,pendiente,,2024-12-22 11:24:36
248d648c-8a53-473d-9083-105e2ae88bff,PER-0112,Diana Muñoz,Desarrollo,Juliana Torres,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2024-07-21,4.44,SQL_app,confirmado,Bloqueado por dependencia,2024-07-21 15:00:34
aeb38d32-0f53-47f9-8e43-6cd7f0a104e5,PER-0010,Héctor Torres,Infraestructura,Diego Castillo,PRJ-2025-051,Seguridad Implementación,administrativo,2024-11-30,54.01,SQL_app,confirmado,,2024-11-30 12:39:46
0eb61ae1-56b5-4fff-b508-e0079c32f96d,PER-0019,Valentina Mora,Investigación,Natalia Duarte,PRJ-2025-055,Análisis de Datos Revisión,ausentismos,2024-09-12,23.72,SQL_app,confirmado,Atraso menor,2024-09-12 14:44:10
5ed3598d-ae96-4691-b3d0-5e4ae13dade7,PER-0062,Jorge Muñoz,Comercial,Felipe Vargas,PRJ-2025-014,Transformación Digital Implementación,proyecto,2024-09-13,15.83,SQL_app,rechazado,,2024-09-13 13:14:22
784c5eef-9bb3-4bdf-a50c-f3bc4c057f9b,PER-0047,Paula Ríos,Otros,Roberto Gómez,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-09-27,11.69,SQL_app,confirmado,Sin novedad,2024-09-27 14:25:41
0a019add-d408-4d66-a3a8-e42e8809552f,PER-0066,Ximena Pérez,Investigación,Natalia Duarte,PRJ-2025-048,Gestión del Cambio Fase I,soporte,2025-01-20,5.45,SQL_app,confirmado,Parcialmente ejecutado,2025-01-20 11:39:47
699f85b9-a589-498e-a6f8-a3ec08839ae1,PER-0027,David Torres,Desarrollo,,PRJ-2025-015,Mejora Continua Expansión,proyecto,2024-07-16,12.15,SQL_app,rechazado,Revisión pendiente,2024-07-16 13:47:31
412fe06f-cbf6-47fd-9b73-7834dbf49f44,PER-0095,Marcela González,Calidad,Andrea Salcedo,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-11-03,33.37,SQL_app,confirmado,,2024-11-03 18:59:06
53af93d6-4d88-4160-8368-bfd721850954,PER-0103,Camila Ortiz,Desarrollo,Juliana Torres,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-12-15,4.1,SQL_app,confirmado,,2024-12-15 12:49:52
4dae6c6a-364a-4808-99ad-b1399118640a,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-015,Mejora Continua Expansión,proyecto,2024-09-02,13.8,SQL_app,confirmado,Revisión pendiente,2024-09-02 16:14:11
9ae52f60-455e-4d7b-8673-b6103bf11711,PER-0015,Sebastián Ortiz,Desarrollo,Juliana Torres,PRJ-2025-029,Análisis de Datos Fase II,experimento,2024-06-12,3.38,SQL_app,confirmado,,2024-06-12 12:04:02
2631c18a-eb6d-4495-8096-2aedb9d24e50,PER-0100,Paula Vargas,Administrativo,Paola Herrera,PRJ-2025-042,Experiencia Cliente Fase I,evolutivo,2024-08-08,2.87,SQL_app,rechazado,,2024-08-08 16:56:46
239ff0ad-4a03-4698-8bba-22aac111dc9b,PER-0065,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-031,Seguridad Revisión,otros,2025-01-19,4.04,SQL_app,rechazado,,2025-01-19 13:37:32
281270c6-bdef-4fd0-88d9-9637741f1fef,PER-0097,Stephanie Rojas,Calidad,Andrea Salcedo,PRJ-2025-012,Automatización Revisión,ausentismos,2025-01-05,17.7,SQL_app,confirmado,Bloqueado por dependencia,2025-01-05 10:56:10
2ec1c0cc-4616-4e89-aadc-c3cf195fd7ea,PER-0068,Marcela Muñoz,Soporte,Miguel Ríos,PRJ-2025-031,Seguridad Revisión,otros,2024-06-22,14.71,SQL_app,confirmado,Revisión pendiente,2024-06-22 12:36:47
6e572d76-fad7-4757-bf29-ed42d08d1482,PER-0021,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-04-05,17.26,SQL_app,corregido,Completado a tiempo,2025-04-05 08:10:56
c226171a-9843-47b6-b197-7ceeb927a137,PER-0120,Daniel Pérez,Infraestructura,Diego Castillo,PRJ-2025-055,Análisis de Datos Revisión,ausentismos,2024-10-03,4.99,SQL_app,confirmado,Atraso menor,2024-10-03 07:07:09
27a4e990-35c7-45b3-8a56-28224f993173,PER-0098,Mateo López,Recursos Humanos,Laura Ospina,PRJ-2025-026,Seguridad Implementación,mantenimiento,2024-05-29,31.05,SQL_app,confirmado,Atraso menor,2024-05-29 08:58:00
a73521fe-9ace-4a63-bd07-96ca88ccdd01,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2024-09-28,9.94,SQL_app,confirmado,Requiere aprobación,2024-09-28 16:50:06
74b60fb6-8b3f-4cbf-afb1-437575f14d54,PER-0110,Valentina Rodríguez,Investigación,Natalia Duarte,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-06-24,3.06,SQL_app,confirmado,Sin novedad,2024-06-24 09:27:54
e7ae8a86-c412-4aad-a3d4-801d2522f4eb,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2025-04-27,7.43,SQL_app,confirmado,Sin novedad,2025-04-27 08:57:57
66ae862b-c8d0-46e2-8938-8627950b3ffd,PER-0119,Tatiana Jiménez,Investigación,Natalia Duarte,PRJ-2025-019,Optimización Procesos Expansión,evolutivo,2024-06-26,3.64,SQL_app,pendiente,,2024-06-26 07:36:37
0b3dcc1e-50cb-49f1-8e66-383595ff50b5,PER-0112,Diana Muñoz,Desarrollo,Juliana Torres,PRJ-2025-051,Seguridad Implementación,administrativo,2025-04-24,5.88,SQL_app,rechazado,Bloqueado por dependencia,2025-04-24 09:45:06
b90c9715-33a8-4e6a-b119-b906857747f6,PER-0047,Paula Ríos,Otros,Roberto Gómez,PRJ-2025-022,Automatización Piloto,proyecto,2024-08-10,25.16,SQL_app,confirmado,Atraso menor,2024-08-10 08:37:40
18b8eab8-032a-4734-a45b-35423bdb2cf4,PER-0107,Paula Hernández,Soporte,Miguel Ríos,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-05-31,19.74,SQL_app,confirmado,Parcialmente ejecutado,2024-05-31 17:08:16
267a0f2e-e5ff-4200-a587-7bc64ddcd34c,PER-0037,Gabriel Muñoz,Administrativo,Paola Herrera,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-10-18,20.15,SQL_app,rechazado,,2024-10-18 08:32:34
171a0f57-fb1a-4d80-a526-8f17de48b72c,PER-0074,Fernando Díaz,Calidad,Andrea Salcedo,PRJ-2025-060,Análisis de Datos Implementación,soporte,2024-12-26,12.52,SQL_app,pendiente,OK,2024-12-26 16:11:47
